screenshot_title,activity,hearts,light_lvl,in_hand_item,target_mob,decision_activity,decision_hearts,decision_light,decision_mob
archering (2545).png,archery,11,mid,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (255).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (2550).png,archery,11,mid,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (2555).png,archery,11,mid,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (2570).png,archery,11,mid,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (2571).png,archery,11,mid,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (2576).png,archery,6,low,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2577).png,archery,6,low,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2588).png,archery,6,low,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2591).png,archery,6,low,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2595).png,archery,6,low,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2597).png,archery,6,low,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2607).png,archery,6,low,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2608).png,archery,6,low,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (261).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (2613).png,archery,6,low,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2618).png,archery,6,low,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2625).png,archery,6,low,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2626).png,archery,6,low,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2628).png,archery,6,low,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2629).png,archery,6,low,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2653).png,archery,6,low,bow,zombie,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2656).png,archery,6,low,bow,zombie,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2658).png,archery,6,low,bow,zombie,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2660).png,archery,6,low,bow,zombie,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2664).png,archery,6,low,bow,other,give_resistance,give_regeneration_3,palce_light_source,
archering (2668).png,archery,6,low,bow,other,give_resistance,give_regeneration_3,palce_light_source,
archering (2669).png,archery,6,low,bow,other,give_resistance,give_regeneration_3,palce_light_source,
archering (2670).png,archery,6,low,bow,other,give_resistance,give_regeneration_3,palce_light_source,
archering (2673).png,archery,6,low,bow,other,give_resistance,give_regeneration_3,palce_light_source,
archering (2676).png,archery,6,low,bow,other,give_resistance,give_regeneration_3,palce_light_source,
archering (2678).png,archery,6,low,bow,other,give_resistance,give_regeneration_3,palce_light_source,
archering (2679).png,archery,6,low,bow,other,give_resistance,give_regeneration_3,palce_light_source,
archering (268).png,archery,20,mid,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (2682).png,archery,6,low,bow,no_mob,give_resistance,give_regeneration_3,palce_light_source,
archering (2683).png,archery,6,low,bow,no_mob,give_resistance,give_regeneration_3,palce_light_source,
archering (2689).png,archery,6,low,bow,no_mob,give_resistance,give_regeneration_3,palce_light_source,
archering (269).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (2690).png,archery,6,low,bow,other,give_resistance,give_regeneration_3,palce_light_source,
archering (2692).png,archery,6,low,bow,other,give_resistance,give_regeneration_3,palce_light_source,
archering (2694).png,archery,6,low,bow,other,give_resistance,give_regeneration_3,palce_light_source,
archering (2695).png,archery,6,low,bow,other,give_resistance,give_regeneration_3,palce_light_source,
archering (2697).png,archery,6,high,bow,zombie,give_resistance,give_regeneration_3,,take_sword
archering (270).png,archery,20,mid,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (2703).png,archery,6,high,bow,zombie,give_resistance,give_regeneration_3,,take_sword
archering (2705).png,archery,6,high,bow,zombie,give_resistance,give_regeneration_3,,take_sword
archering (2706).png,archery,6,high,bow,zombie,give_resistance,give_regeneration_3,,take_sword
archering (2710).png,archery,6,high,bow,zombie,give_resistance,give_regeneration_3,,take_sword
archering (2711).png,archery,6,high,bow,zombie,give_resistance,give_regeneration_3,,take_sword
archering (2712).png,archery,6,high,bow,zombie,give_resistance,give_regeneration_3,,take_sword
archering (2716).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (2719).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (272).png,archery,20,low,bow,spider,give_resistance,,palce_light_source,take_sword
archering (2720).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2722).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2724).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2728).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2730).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2732).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2738).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2739).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (274).png,archery,20,low,bow,spider,give_resistance,,palce_light_source,take_sword
archering (2740).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2741).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2742).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2744).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2751).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2758).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (276).png,archery,20,low,bow,spider,give_resistance,,palce_light_source,take_sword
archering (2764).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2776).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2779).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2783).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2785).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2787).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2794).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2795).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2797).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2800).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2801).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2802).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2806).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,,go_back
archering (2808).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (2809).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (283).png,archery,15,mid,bow,no_mob,give_resistance,give_regeneration_1,palce_light_source,
archering (2838).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2841).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2842).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2848).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2849).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (285).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2855).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2861).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2869).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2873).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2879).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (288).png,archery,4,low,bow,zombie,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2886).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2889).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (289).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2894).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2895).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2896).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2897).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2900).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2904).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2919).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,,
archering (2924).png,archery,20,low,bow,skeleton,give_resistance,,palce_light_source,
archering (2927).png,archery,20,low,bow,skeleton,give_resistance,,palce_light_source,
archering (2930).png,archery,20,low,bow,skeleton,give_resistance,,palce_light_source,
archering (2936).png,archery,20,low,bow,no_mob,give_resistance,,palce_light_source,
archering (2941).png,archery,20,low,bow,no_mob,give_resistance,,palce_light_source,
archering (2942).png,archery,20,low,bow,no_mob,give_resistance,,palce_light_source,
archering (2943).png,archery,20,low,bow,no_mob,give_resistance,,palce_light_source,
archering (2944).png,archery,20,low,bow,no_mob,give_resistance,,palce_light_source,
archering (2960).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (2961).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (2963).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (2966).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (2974).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (298).png,archery,1,low,bow,skeleton,give_resistance,give_regeneration_4,palce_light_source,
archering (2981).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (2989).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (2994).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (2995).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (2997).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (2998).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (3002).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (3005).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (3006).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (3016).png,archery,20,low,bow,no_mob,give_resistance,,palce_light_source,
archering (3017).png,archery,20,low,bow,no_mob,give_resistance,,palce_light_source,
archering (3025).png,archery,20,low,bow,skeleton,give_resistance,,palce_light_source,
archering (3032).png,archery,20,low,bow,skeleton,give_resistance,,palce_light_source,
archering (3033).png,archery,20,low,bow,skeleton,give_resistance,,palce_light_source,
archering (3038).png,archery,20,low,bow,other,give_resistance,,palce_light_source,
archering (3041).png,archery,20,low,bow,other,give_resistance,,palce_light_source,
archering (3045).png,archery,20,low,bow,other,give_resistance,,palce_light_source,
archering (3046).png,archery,20,low,bow,other,give_resistance,,palce_light_source,
archering (3049).png,archery,20,low,bow,ender,give_resistance,,palce_light_source,take_sword
archering (3055).png,archery,20,low,bow,ender,give_resistance,,palce_light_source,take_sword
archering (3057).png,archery,20,low,bow,ender,give_resistance,,palce_light_source,take_sword
archering (3059).png,archery,20,low,bow,ender,give_resistance,,palce_light_source,take_sword
archering (3060).png,archery,20,low,bow,ender,give_resistance,,palce_light_source,take_sword
