screenshot_title,activity,hearts,light_lvl,in_hand_item,target_mob,decision_activity,decision_hearts,decision_light,decision_mob
walking (237).png,walking,14,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (238).png,walking,14,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (243).png,walking,14,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (244).png,walking,14,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (248).png,walking,14,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (253).png,walking,14,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (263).png,walking,19,mid,miscellaneous,other,give_speed,give_regeneration_1,place_light_source,no_decision_for_mob
walking (265).png,walking,19,mid,miscellaneous,other,give_speed,give_regeneration_1,place_light_source,no_decision_for_mob
walking (273).png,walking,7,low,miscellaneous,other,give_speed,give_regeneration_3,place_light_source,no_decision_for_mob
walking (275).png,walking,7,low,miscellaneous,other,give_speed,give_regeneration_3,place_light_source,no_decision_for_mob
walking (278).png,walking,7,high,miscellaneous,other,give_speed,give_regeneration_3,no_decision_for_light,no_decision_for_mob
walking (279).png,walking,7,high,miscellaneous,other,give_speed,give_regeneration_3,no_decision_for_light,no_decision_for_mob
walking (28).png,walking,2,high,miscellaneous,other,give_speed,give_regeneration_4,no_decision_for_light,no_decision_for_mob
walking (281).png,walking,7,high,miscellaneous,other,give_speed,give_regeneration_3,no_decision_for_light,no_decision_for_mob
walking (285).png,walking,7,high,miscellaneous,other,give_speed,give_regeneration_3,no_decision_for_light,no_decision_for_mob
walking (288).png,walking,7,high,miscellaneous,other,give_speed,give_regeneration_3,no_decision_for_light,no_decision_for_mob
walking (294).png,walking,7,high,miscellaneous,other,give_speed,give_regeneration_3,no_decision_for_light,no_decision_for_mob
walking (296).png,walking,7,high,miscellaneous,other,give_speed,give_regeneration_3,no_decision_for_light,no_decision_for_mob
walking (297).png,walking,7,high,miscellaneous,other,give_speed,give_regeneration_3,no_decision_for_light,no_decision_for_mob
walking (301).png,walking,7,mid,miscellaneous,other,give_speed,give_regeneration_3,place_light_source,no_decision_for_mob
walking (303).png,walking,7,mid,miscellaneous,other,give_speed,give_regeneration_3,place_light_source,no_decision_for_mob
walking (317).png,walking,11,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (318).png,walking,11,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (320).png,walking,9,high,miscellaneous,other,give_speed,give_regeneration_3,no_decision_for_light,no_decision_for_mob
walking (324).png,walking,9,high,miscellaneous,other,give_speed,give_regeneration_3,no_decision_for_light,no_decision_for_mob
walking (34).png,walking,2,high,miscellaneous,other,give_speed,give_regeneration_4,no_decision_for_light,no_decision_for_mob
walking (343).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (344).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (349).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (35).png,walking,2,high,miscellaneous,other,give_speed,give_regeneration_4,no_decision_for_light,no_decision_for_mob
walking (351).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (352).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (356).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (358).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (368).png,walking,20,mid,miscellaneous,other,give_speed,no_decision_for_hearts,place_light_source,no_decision_for_mob
walking (370).png,walking,20,mid,miscellaneous,other,give_speed,no_decision_for_hearts,place_light_source,no_decision_for_mob
walking (373).png,walking,20,mid,miscellaneous,other,give_speed,no_decision_for_hearts,place_light_source,no_decision_for_mob
walking (375).png,walking,20,mid,miscellaneous,other,give_speed,no_decision_for_hearts,place_light_source,no_decision_for_mob
walking (379).png,walking,20,mid,miscellaneous,other,give_speed,no_decision_for_hearts,place_light_source,no_decision_for_mob
walking (38).png,walking,2,high,miscellaneous,other,give_speed,give_regeneration_4,no_decision_for_light,no_decision_for_mob
walking (385).png,walking,20,mid,miscellaneous,other,give_speed,no_decision_for_hearts,place_light_source,no_decision_for_mob
walking (386).png,walking,20,mid,miscellaneous,other,give_speed,no_decision_for_hearts,place_light_source,no_decision_for_mob
walking (388).png,walking,20,mid,miscellaneous,other,give_speed,no_decision_for_hearts,place_light_source,no_decision_for_mob
walking (389).png,walking,20,mid,miscellaneous,other,give_speed,no_decision_for_hearts,place_light_source,no_decision_for_mob
walking (390).png,walking,20,mid,miscellaneous,other,give_speed,no_decision_for_hearts,place_light_source,no_decision_for_mob
walking (402).png,walking,15,mid,miscellaneous,other,give_speed,give_regeneration_1,place_light_source,no_decision_for_mob
walking (406).png,walking,15,mid,miscellaneous,other,give_speed,give_regeneration_1,place_light_source,no_decision_for_mob
walking (409).png,walking,15,mid,miscellaneous,other,give_speed,give_regeneration_1,place_light_source,no_decision_for_mob
walking (411).png,walking,15,mid,miscellaneous,other,give_speed,give_regeneration_1,place_light_source,no_decision_for_mob
walking (418).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (423).png,walking,12,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (424).png,walking,12,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (437).png,walking,12,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (440).png,walking,12,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (443).png,walking,12,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (447).png,walking,12,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (454).png,walking,12,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (457).png,walking,12,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (458).png,walking,12,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (467).png,walking,12,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (47).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (470).png,walking,11,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (471).png,walking,11,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (473).png,walking,11,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (474).png,walking,11,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (475).png,walking,11,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (479).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (480).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (481).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (486).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (491).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (498).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (499).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (56).png,walking,2,high,miscellaneous,other,give_speed,give_regeneration_4,no_decision_for_light,no_decision_for_mob
walking (58).png,walking,2,mid,miscellaneous,other,give_speed,give_regeneration_4,place_light_source,no_decision_for_mob
walking (60).png,walking,2,mid,miscellaneous,other,give_speed,give_regeneration_4,place_light_source,no_decision_for_mob
walking (62).png,walking,2,mid,miscellaneous,other,give_speed,give_regeneration_4,place_light_source,no_decision_for_mob
walking (75).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (8).png,walking,13,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (85).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (89).png,walking,8,mid,miscellaneous,other,give_speed,give_regeneration_3,place_light_source,no_decision_for_mob
walking (96).png,walking,14,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (97).png,walking,14,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
archering (105).png,archery,20,low,bow,zombie,give_resistance,no_decision_for_hearts,palce_light_source,take_sword
archering (111).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,no_decision_for_light,take_sword
archering (122).png,archery,5,mid,bow,zombie,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (138).png,archery,9,high,bow,zombie,give_resistance,give_regeneration_3,no_decision_for_light,take_sword
archering (1559).png,archery,20,low,crossbow,skeleton,give_resistance,no_decision_for_hearts,palce_light_source,no_decision_for_mob
archering (1567).png,archery,20,low,bow,no_mob,,no_decision_for_hearts,palce_light_source,no_decision_for_mob
archering (1568).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,no_decision_for_light,take_sword
archering (1571).png,archery,20,low,bow,no_mob,give_resistance,no_decision_for_hearts,palce_light_source,no_decision_for_mob
archering (1573).png,archery,20,low,bow,skeleton,give_resistance,no_decision_for_hearts,palce_light_source,no_decision_for_mob
archering (158).png,archery,5,high,bow,zombie,give_resistance,give_regeneration_3,no_decision_for_light,take_sword
archering (1587).png,archery,20,low,bow,zombie,give_resistance,no_decision_for_hearts,palce_light_source,take_sword
archering (1589).png,archery,20,low,bow,no_mob,give_resistance,no_decision_for_hearts,palce_light_source,no_decision_for_mob
archering (1592).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,no_decision_for_light,take_sword
archering (1595).png,archery,20,mid,bow,skeleton,give_resistance,no_decision_for_hearts,palce_light_source,no_decision_for_mob
archering (1599).png,archery,20,mid,bow,other,give_resistance,no_decision_for_hearts,palce_light_source,no_decision_for_mob
archering (1600).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,no_decision_for_light,take_sword
archering (1601).png,archery,20,high,bow,no_mob,give_resistance,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
archering (1619).png,archery,20,high,bow,other,give_resistance,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
archering (1623).png,archery,20,high,bow,other,give_resistance,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
archering (1625).png,archery,20,high,bow,no_mob,give_resistance,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
archering (1627).png,archery,20,high,bow,no_mob,give_resistance,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
archering (1631).png,archery,20,high,bow,other,give_resistance,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
archering (1632).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,no_decision_for_light,take_sword
archering (1633).png,archery,20,high,bow,other,give_resistance,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
archering (1651).png,archery,20,high,bow,other,give_resistance,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
